trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1043,False,"{'a': 0.5, 'e': 1.0}",20,3,-6.718476017104548,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.65723071025809,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1045,False,"{'a': 0.5, 'e': 1.0}",20,2,-13.52126885054118,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 1.0}",20,0,-124.94816116752311,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.77524106701404,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1048,False,"{'a': 0.5, 'e': 1.0}",20,5,-43.14515798964871,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 1.0}",20,0,-46.78212288376352,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1050,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.35849838913336,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1051,False,"{'a': 0.5, 'e': 1.0}",20,1,-26.625927193232968,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 1.0}",20,1,-16.21659059071692,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 1.0}",20,12,-32.25757488315932,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 1.0}",20,5,-29.299166839165018,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 1.0}",20,7,-16.470121458300866,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 1.0}",20,1,-58.20782971565536,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 1.0}",20,13,-4.770385126332469,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.33580556064042,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1059,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.783797022738504,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1060,False,"{'a': 0.5, 'e': 1.0}",20,0,-100.66275633873646,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1061,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.084275238552486,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1062,False,"{'a': 0.5, 'e': 1.0}",20,8,-46.947436349189005,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 1.0}",20,9,-27.785570776312372,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 1.0}",20,0,4.182950255032994,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1065,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.731087138316866,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
1066,False,"{'a': 0.5, 'e': 1.0}",20,4,-30.000314655934538,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.38228803685311,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1068,False,"{'a': 0.5, 'e': 1.0}",20,6,-51.89855620825883,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.739438949189484,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1070,False,"{'a': 0.5, 'e': 1.0}",20,0,-64.62651051139287,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1071,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.1757559733843,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 1.0}",20,0,-78.06773921269802,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.69264430507761,"{0: 8, 1: 2, 2: 10, 3: 0, 4: 0}",0
1074,False,"{'a': 0.5, 'e': 1.0}",20,1,-39.45715832027133,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.346824021850466,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1076,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.721193633020313,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 1.0}",20,15,3.1321626712107236,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.88599645696211,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.31195714228637,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
1080,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.33598439755639,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
1081,False,"{'a': 0.5, 'e': 1.0}",20,2,-73.02036258068716,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
1082,False,"{'a': 0.5, 'e': 1.0}",20,11,-30.87713929775701,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.99212368858156,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 1.0}",20,13,-2.002897929491396,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.8747406528514,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
1086,False,"{'a': 0.5, 'e': 1.0}",20,14,-14.419038206689057,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 1.0}",20,16,8.8515596573158,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.80580788460616,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 1.0}",20,5,-36.32461310819035,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 1.0}",20,8,-56.619735584154576,"{0: 5, 1: 2, 2: 5, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.82671373655656,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
1092,False,"{'a': 0.5, 'e': 1.0}",20,0,-62.99189756891607,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1093,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.1607616059371,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 1.0}",20,14,-4.769572064888732,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.57370146385747,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1096,False,"{'a': 0.5, 'e': 1.0}",20,13,-2.3585838503958216,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.27004039292834,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.47936076278008,"{0: 9, 1: 1, 2: 10, 3: 0, 4: 0}",0
1099,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.82560362832675,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1100,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.971563247747184,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.94469362015337,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1102,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.099450426077382,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1103,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.79406971866752,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
1104,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.57445266630736,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1105,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.9762284441677,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 1.0}",20,13,-0.4293382997506401,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 1.0}",20,0,-148.85685803279785,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
1108,False,"{'a': 0.5, 'e': 1.0}",20,3,-59.93829040482835,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 1.0}",20,4,-27.889087594961254,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.429186849679986,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1111,False,"{'a': 0.5, 'e': 1.0}",20,0,-50.513794651786945,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 1.0}",20,9,-24.780254526012584,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.16990066974236,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
1114,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.19294416851226,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.12056012910123,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 1.0}",20,0,-52.067379402101714,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.150999023362699,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.90309673634464,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1119,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.66054826243389,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1120,False,"{'a': 0.5, 'e': 1.0}",20,0,-103.99614491881651,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1121,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.12711948290662,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1122,False,"{'a': 0.5, 'e': 1.0}",20,0,-79.35128687785455,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1123,False,"{'a': 0.5, 'e': 1.0}",20,0,-64.30340920222565,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
1124,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.78010164753876,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 1.0}",20,0,-50.30991660337215,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.20651326588832,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1127,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.485908027730865,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1128,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.9274960149393,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
1129,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.6921698138516,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
1130,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.827448617358016,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1131,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.62346189723597,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 1.0}",20,10,-13.360630118615083,"{0: 6, 1: 4, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 1.0}",20,0,-141.62603099830244,"{0: 8, 1: 1, 2: 10, 3: 0, 4: 1}",0
1134,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.57722138043854,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
1135,False,"{'a': 0.5, 'e': 1.0}",20,0,-80.16426690787048,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
1136,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.05366265438974,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.286970558252776,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
1138,False,"{'a': 0.5, 'e': 1.0}",20,0,-89.9689698136533,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1139,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.44564249598686,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1140,False,"{'a': 0.5, 'e': 1.0}",20,3,-77.2188153301981,"{0: 8, 1: 1, 2: 8, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.20968756921751,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1142,False,"{'a': 0.5, 'e': 1.0}",20,0,-60.41242625744892,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.11890620087179,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
1144,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.74090845328502,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1145,False,"{'a': 0.5, 'e': 1.0}",20,9,-25.54065426262313,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 1.0}",20,7,-3.4746004523331537,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 1.0}",20,1,-83.33101475587043,"{0: 8, 1: 3, 2: 8, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 1.0}",20,12,-26.75122328588465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1149,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.38064442628313,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.06774741860126,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1151,False,"{'a': 0.5, 'e': 1.0}",20,8,-47.501627345972324,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 1}",1
1152,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.11985040018223,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
1153,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.6616217859464,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.7620915808875,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
1155,False,"{'a': 0.5, 'e': 1.0}",20,4,-4.2515568010480544,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.581998214976636,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 1.0}",20,6,-63.208817504692085,"{0: 7, 1: 0, 2: 7, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 1.0}",20,13,-12.310483079826021,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.713343706312,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
1160,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.67878078592447,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 1.0}",20,13,-11.803710371951755,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.70468642636397,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.450916783823633,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1164,False,"{'a': 0.5, 'e': 1.0}",20,14,-2.936670847187851,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.56043026193579,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1166,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.37027716161087,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1167,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.23632959664498,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1168,False,"{'a': 0.5, 'e': 1.0}",20,3,-98.90104594057183,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 1}",1
1169,False,"{'a': 0.5, 'e': 1.0}",20,0,-106.19739743128441,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1170,False,"{'a': 0.5, 'e': 1.0}",20,9,-3.628585945068588,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.47670713387191,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.672673527591865,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1173,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.54902675726193,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 1.0}",20,6,-82.21300681820671,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 1}",1
1175,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.80036301262523,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
1176,False,"{'a': 0.5, 'e': 1.0}",20,5,-85.40934066021539,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 1}",1
1177,False,"{'a': 0.5, 'e': 1.0}",20,5,-28.219533796960864,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.66635840116463,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
1179,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.86436995987277,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
1180,False,"{'a': 0.5, 'e': 1.0}",20,4,-95.61257265097582,"{0: 8, 1: 2, 2: 5, 3: 0, 4: 1}",1
1181,False,"{'a': 0.5, 'e': 1.0}",20,0,-72.89641531773154,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
1182,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.58858299059234,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 1.0}",20,4,-2.8442874356850316,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 1.0}",20,2,-47.944856543079794,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 1.0}",20,15,-2.563590241625742,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.022217154880966,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 1.0}",20,0,-74.98346657538092,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 1.0}",20,0,-85.64354921484944,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1189,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.20140025654347,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
1190,False,"{'a': 0.5, 'e': 1.0}",20,2,-29.819585203272084,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 1.0}",20,6,-20.809719402635608,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 1.0}",20,1,-26.17011631690098,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 1.0}",20,2,-43.724514394753236,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.313617526979414,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1195,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.21394137263784,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.89012098523621,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1197,False,"{'a': 0.5, 'e': 1.0}",20,9,-22.769121933630238,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.80594165880974,"{0: 7, 1: 6, 2: 7, 3: 0, 4: 0}",0
1199,False,"{'a': 0.5, 'e': 1.0}",20,2,-78.77113968306217,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
1200,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.64401385854715,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 1.0}",20,0,-64.31980518835897,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1202,False,"{'a': 0.5, 'e': 1.0}",20,14,-3.0812871620572864,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 1.0}",20,12,-4.404394273246339,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.55316407347015,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1205,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.51581983188441,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 1.0}",20,0,-51.090742887135775,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1207,False,"{'a': 0.5, 'e': 1.0}",20,2,-52.65674537791384,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.98201530147513,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
1209,False,"{'a': 0.5, 'e': 1.0}",20,14,-1.1245273955892239,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 1.0}",20,4,-19.522319435189686,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 1.0}",20,0,-88.01205549196902,"{0: 8, 1: 4, 2: 8, 3: 0, 4: 0}",0
1212,False,"{'a': 0.5, 'e': 1.0}",20,12,11.406575626593597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 1.0}",20,3,-32.99987838240036,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 1.0}",20,0,-53.18156378953605,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
1215,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.77713563449952,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 1.0}",20,0,-60.31030119443917,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1217,False,"{'a': 0.5, 'e': 1.0}",20,8,-75.65498607121161,"{0: 4, 1: 0, 2: 8, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.34726578333084,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 1.0}",20,9,-30.197094821690083,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.41638802496003,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1221,False,"{'a': 0.5, 'e': 1.0}",20,12,-1.2203475120526626,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.085072900939146,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 1.0}",20,8,-35.31276336484973,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 1.0}",20,5,-30.77233222883261,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 1.0}",20,0,-65.98281779236878,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
1226,False,"{'a': 0.5, 'e': 1.0}",20,0,-86.43878414487953,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
1227,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.13171378144675,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.32148503281573,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1229,False,"{'a': 0.5, 'e': 1.0}",20,3,-74.4289678803788,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
1230,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.56188233284206,"{0: 7, 1: 3, 2: 10, 3: 0, 4: 0}",0
1231,False,"{'a': 0.5, 'e': 1.0}",20,9,-33.21153767177656,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 1.0}",20,14,-2.8579560486826745,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.6614820524366,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
1234,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.41512498562516,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1235,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.158550311475445,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
